neuron_id,ensemble,sig,ensemble_orig,session_name,shuffle,bin_width
156,-1,False,0,ESHOCK_09_LOC1,True,0.05
152,-1,False,0,ESHOCK_09_LOC1,True,0.05
151,-1,False,0,ESHOCK_09_LOC1,True,0.05
147,-1,False,0,ESHOCK_09_LOC1,True,0.05
146,-1,False,0,ESHOCK_09_LOC1,True,0.05
145,-1,False,0,ESHOCK_09_LOC1,True,0.05
144,-1,False,0,ESHOCK_09_LOC1,True,0.05
142,-1,False,0,ESHOCK_09_LOC1,True,0.05
140,-1,False,0,ESHOCK_09_LOC1,True,0.05
139,-1,False,0,ESHOCK_09_LOC1,True,0.05
153,-1,False,0,ESHOCK_09_LOC1,True,0.05
138,-1,False,0,ESHOCK_09_LOC1,True,0.05
136,-1,False,0,ESHOCK_09_LOC1,True,0.05
135,-1,False,0,ESHOCK_09_LOC1,True,0.05
182,-1,False,1,ESHOCK_09_LOC1,True,0.05
181,-1,False,1,ESHOCK_09_LOC1,True,0.05
166,-1,False,1,ESHOCK_09_LOC1,True,0.05
178,-1,False,1,ESHOCK_09_LOC1,True,0.05
137,-1,False,1,ESHOCK_09_LOC1,True,0.05
184,-1,False,1,ESHOCK_09_LOC1,True,0.05
179,-1,False,1,ESHOCK_09_LOC1,True,0.05
185,-1,False,1,ESHOCK_09_LOC1,True,0.05
1011,-1,False,0,hamilton_10,True,0.05
1015,-1,False,0,hamilton_10,True,0.05
1018,-1,False,0,hamilton_10,True,0.05
1020,-1,False,0,hamilton_10,True,0.05
1013,-1,False,1,hamilton_10,True,0.05
1014,-1,False,1,hamilton_10,True,0.05
1016,-1,False,2,hamilton_10,True,0.05
1019,-1,False,2,hamilton_10,True,0.05
1021,-1,False,0,hamilton_03,True,0.05
1022,-1,False,1,hamilton_03,True,0.05
1025,-1,False,1,hamilton_03,True,0.05
1030,-1,False,1,hamilton_03,True,0.05
1029,-1,False,2,hamilton_03,True,0.05
1024,-1,False,3,hamilton_03,True,0.05
1028,-1,False,3,hamilton_03,True,0.05
1026,-1,False,4,hamilton_03,True,0.05
1027,-1,False,4,hamilton_03,True,0.05
1031,-1,False,0,hamilton_04,True,0.05
1032,-1,False,0,hamilton_04,True,0.05
1035,-1,False,0,hamilton_04,True,0.05
1036,-1,False,0,hamilton_04,True,0.05
1038,-1,False,0,hamilton_04,True,0.05
1045,-1,False,0,hamilton_04,True,0.05
1047,-1,False,0,hamilton_04,True,0.05
1048,-1,False,0,hamilton_04,True,0.05
1049,-1,False,0,hamilton_04,True,0.05
1050,-1,False,0,hamilton_04,True,0.05
1034,-1,False,1,hamilton_04,True,0.05
1037,-1,False,1,hamilton_04,True,0.05
1040,-1,False,1,hamilton_04,True,0.05
1041,-1,False,1,hamilton_04,True,0.05
1044,-1,False,1,hamilton_04,True,0.05
1046,-1,False,1,hamilton_04,True,0.05
1055,-1,False,0,hamilton_09,True,0.05
1057,-1,False,0,hamilton_09,True,0.05
1053,-1,False,1,hamilton_09,True,0.05
1058,-1,False,1,hamilton_09,True,0.05
1061,-1,False,1,hamilton_09,True,0.05
1064,-1,False,1,hamilton_09,True,0.05
1068,-1,False,1,hamilton_09,True,0.05
1051,-1,False,2,hamilton_09,True,0.05
1052,-1,False,2,hamilton_09,True,0.05
1054,-1,False,2,hamilton_09,True,0.05
1060,-1,False,2,hamilton_09,True,0.05
1056,-1,False,3,hamilton_09,True,0.05
1059,-1,False,3,hamilton_09,True,0.05
1062,-1,False,3,hamilton_09,True,0.05
1065,-1,False,3,hamilton_09,True,0.05
1651,-1,False,0,hamilton_31,True,0.05
1670,-1,False,0,hamilton_31,True,0.05
1664,-1,False,0,hamilton_31,True,0.05
1657,-1,False,0,hamilton_31,True,0.05
1650,-1,False,0,hamilton_31,True,0.05
1647,-1,False,0,hamilton_31,True,0.05
1639,-1,False,0,hamilton_31,True,0.05
1622,-1,False,0,hamilton_31,True,0.05
1687,-1,False,0,hamilton_31,True,0.05
1615,-1,False,0,hamilton_31,True,0.05
1660,-1,False,1,hamilton_31,True,0.05
1682,-1,False,1,hamilton_31,True,0.05
1678,-1,False,1,hamilton_31,True,0.05
1675,-1,False,1,hamilton_31,True,0.05
1671,-1,False,1,hamilton_31,True,0.05
1659,-1,False,1,hamilton_31,True,0.05
1686,-1,False,1,hamilton_31,True,0.05
1617,-1,False,1,hamilton_31,True,0.05
1649,-1,False,1,hamilton_31,True,0.05
1648,-1,False,1,hamilton_31,True,0.05
1619,-1,False,1,hamilton_31,True,0.05
1613,-1,False,1,hamilton_31,True,0.05
1642,-1,False,1,hamilton_31,True,0.05
1626,-1,False,1,hamilton_31,True,0.05
1632,-1,False,1,hamilton_31,True,0.05
1623,-1,False,2,hamilton_31,True,0.05
1684,-1,False,2,hamilton_31,True,0.05
1625,-1,False,2,hamilton_31,True,0.05
1681,-1,False,2,hamilton_31,True,0.05
1645,-1,False,2,hamilton_31,True,0.05
1683,-1,False,3,hamilton_31,True,0.05
1680,-1,False,3,hamilton_31,True,0.05
1679,-1,False,3,hamilton_31,True,0.05
1676,-1,False,3,hamilton_31,True,0.05
1636,-1,False,3,hamilton_31,True,0.05
1614,-1,False,3,hamilton_31,True,0.05
1669,-1,False,3,hamilton_31,True,0.05
1644,-1,False,3,hamilton_31,True,0.05
1663,-1,False,3,hamilton_31,True,0.05
1661,-1,False,3,hamilton_31,True,0.05
1621,-1,False,3,hamilton_31,True,0.05
1616,-1,False,3,hamilton_31,True,0.05
1655,-1,False,3,hamilton_31,True,0.05
1640,-1,False,3,hamilton_31,True,0.05
1666,-1,False,4,hamilton_31,True,0.05
1638,-1,False,4,hamilton_31,True,0.05
1620,-1,False,4,hamilton_31,True,0.05
1658,-1,False,4,hamilton_31,True,0.05
1641,-1,False,4,hamilton_31,True,0.05
1685,-1,False,4,hamilton_31,True,0.05
1667,-1,False,4,hamilton_31,True,0.05
1668,-1,False,4,hamilton_31,True,0.05
1726,-1,False,0,hamilton_38,True,0.05
1736,-1,False,0,hamilton_38,True,0.05
1732,-1,False,0,hamilton_38,True,0.05
1727,-1,False,0,hamilton_38,True,0.05
1709,-1,False,0,hamilton_38,True,0.05
1755,-1,False,0,hamilton_38,True,0.05
1697,-1,False,0,hamilton_38,True,0.05
1737,-1,False,1,hamilton_38,True,0.05
1706,-1,False,1,hamilton_38,True,0.05
1752,-1,False,1,hamilton_38,True,0.05
1739,-1,False,1,hamilton_38,True,0.05
1749,-1,False,1,hamilton_38,True,0.05
1691,-1,False,1,hamilton_38,True,0.05
1743,-1,False,2,hamilton_38,True,0.05
1728,-1,False,2,hamilton_38,True,0.05
1721,-1,False,2,hamilton_38,True,0.05
1713,-1,False,2,hamilton_38,True,0.05
1751,-1,False,2,hamilton_38,True,0.05
1748,-1,False,2,hamilton_38,True,0.05
1754,-1,False,3,hamilton_38,True,0.05
1695,-1,False,3,hamilton_38,True,0.05
1720,-1,False,3,hamilton_38,True,0.05
1693,-1,False,3,hamilton_38,True,0.05
1741,-1,False,4,hamilton_38,True,0.05
1690,-1,False,4,hamilton_38,True,0.05
1725,-1,False,4,hamilton_38,True,0.05
1715,-1,False,4,hamilton_38,True,0.05
1708,-1,False,4,hamilton_38,True,0.05
1735,-1,False,4,hamilton_38,True,0.05
1733,-1,False,5,hamilton_38,True,0.05
1698,-1,False,5,hamilton_38,True,0.05
1712,-1,False,5,hamilton_38,True,0.05
1700,-1,False,5,hamilton_38,True,0.05
1829,-1,False,0,hamilton_37,True,0.05
1822,-1,False,0,hamilton_37,True,0.05
1760,-1,False,1,hamilton_37,True,0.05
1832,-1,False,1,hamilton_37,True,0.05
1772,-1,False,1,hamilton_37,True,0.05
1826,-1,False,1,hamilton_37,True,0.05
1825,-1,False,1,hamilton_37,True,0.05
1810,-1,False,1,hamilton_37,True,0.05
1836,-1,False,1,hamilton_37,True,0.05
1816,-1,False,1,hamilton_37,True,0.05
1828,-1,False,2,hamilton_37,True,0.05
1827,-1,False,2,hamilton_37,True,0.05
1824,-1,False,2,hamilton_37,True,0.05
1823,-1,False,2,hamilton_37,True,0.05
1819,-1,False,2,hamilton_37,True,0.05
1813,-1,False,2,hamilton_37,True,0.05
1811,-1,False,2,hamilton_37,True,0.05
1815,-1,False,2,hamilton_37,True,0.05
1774,-1,False,2,hamilton_37,True,0.05
1769,-1,False,2,hamilton_37,True,0.05
1814,-1,False,3,hamilton_37,True,0.05
1835,-1,False,3,hamilton_37,True,0.05
1818,-1,False,3,hamilton_37,True,0.05
1821,-1,False,3,hamilton_37,True,0.05
1833,-1,False,3,hamilton_37,True,0.05
1767,-1,False,3,hamilton_37,True,0.05
1795,-1,False,3,hamilton_37,True,0.05
1775,-1,False,3,hamilton_37,True,0.05
1830,-1,False,3,hamilton_37,True,0.05
1831,-1,False,3,hamilton_37,True,0.05
1834,-1,False,4,hamilton_37,True,0.05
1792,-1,False,4,hamilton_37,True,0.05
1812,-1,False,4,hamilton_37,True,0.05
1820,-1,False,4,hamilton_37,True,0.05
1817,-1,False,4,hamilton_37,True,0.05
1800,-1,False,4,hamilton_37,True,0.05
1837,-1,False,4,hamilton_37,True,0.05
1839,-1,False,0,hamilton_35,True,0.05
1909,-1,False,0,hamilton_35,True,0.05
1878,-1,False,0,hamilton_35,True,0.05
1879,-1,False,0,hamilton_35,True,0.05
1881,-1,False,0,hamilton_35,True,0.05
1882,-1,False,0,hamilton_35,True,0.05
1883,-1,False,0,hamilton_35,True,0.05
1884,-1,False,0,hamilton_35,True,0.05
1885,-1,False,0,hamilton_35,True,0.05
1890,-1,False,0,hamilton_35,True,0.05
1894,-1,False,0,hamilton_35,True,0.05
1895,-1,False,0,hamilton_35,True,0.05
1896,-1,False,0,hamilton_35,True,0.05
1897,-1,False,0,hamilton_35,True,0.05
1900,-1,False,0,hamilton_35,True,0.05
1902,-1,False,0,hamilton_35,True,0.05
1903,-1,False,0,hamilton_35,True,0.05
1904,-1,False,0,hamilton_35,True,0.05
1906,-1,False,0,hamilton_35,True,0.05
1908,-1,False,0,hamilton_35,True,0.05
1874,-1,False,0,hamilton_35,True,0.05
1873,-1,False,0,hamilton_35,True,0.05
1875,-1,False,0,hamilton_35,True,0.05
1871,-1,False,0,hamilton_35,True,0.05
1847,-1,False,0,hamilton_35,True,0.05
1850,-1,False,0,hamilton_35,True,0.05
1854,-1,False,0,hamilton_35,True,0.05
1856,-1,False,0,hamilton_35,True,0.05
1872,-1,False,0,hamilton_35,True,0.05
1843,-1,False,0,hamilton_35,True,0.05
1846,-1,False,0,hamilton_35,True,0.05
1841,-1,False,0,hamilton_35,True,0.05
1844,-1,False,0,hamilton_35,True,0.05
1860,-1,False,0,hamilton_35,True,0.05
1861,-1,False,0,hamilton_35,True,0.05
1864,-1,False,0,hamilton_35,True,0.05
1865,-1,False,0,hamilton_35,True,0.05
1867,-1,False,0,hamilton_35,True,0.05
1868,-1,False,0,hamilton_35,True,0.05
1869,-1,False,0,hamilton_35,True,0.05
1858,-1,False,0,hamilton_35,True,0.05
1893,-1,False,1,hamilton_35,True,0.05
1866,-1,False,1,hamilton_35,True,0.05
1848,-1,False,1,hamilton_35,True,0.05
1899,-1,False,1,hamilton_35,True,0.05
1842,-1,False,2,hamilton_35,True,0.05
1857,-1,False,2,hamilton_35,True,0.05
1888,-1,False,2,hamilton_35,True,0.05
1887,-1,False,2,hamilton_35,True,0.05
1889,-1,False,2,hamilton_35,True,0.05
1910,-1,False,2,hamilton_35,True,0.05
1919,-1,False,0,hamilton_36,True,0.05
1929,-1,False,0,hamilton_36,True,0.05
1942,-1,False,0,hamilton_36,True,0.05
1959,-1,False,0,hamilton_36,True,0.05
1938,-1,False,1,hamilton_36,True,0.05
1952,-1,False,1,hamilton_36,True,0.05
1921,-1,False,1,hamilton_36,True,0.05
1946,-1,False,1,hamilton_36,True,0.05
1945,-1,False,1,hamilton_36,True,0.05
1930,-1,False,1,hamilton_36,True,0.05
1934,-1,False,1,hamilton_36,True,0.05
1940,-1,False,1,hamilton_36,True,0.05
1949,-1,False,2,hamilton_36,True,0.05
1951,-1,False,2,hamilton_36,True,0.05
1928,-1,False,2,hamilton_36,True,0.05
1924,-1,False,2,hamilton_36,True,0.05
1917,-1,False,2,hamilton_36,True,0.05
1914,-1,False,2,hamilton_36,True,0.05
1950,-1,False,2,hamilton_36,True,0.05
1956,-1,False,3,hamilton_36,True,0.05
1911,-1,False,3,hamilton_36,True,0.05
1931,-1,False,3,hamilton_36,True,0.05
1947,-1,False,3,hamilton_36,True,0.05
1960,-1,False,3,hamilton_36,True,0.05
1975,-1,False,0,hamilton_32,True,0.05
1962,-1,False,0,hamilton_32,True,0.05
2001,-1,False,0,hamilton_32,True,0.05
2000,-1,False,0,hamilton_32,True,0.05
1969,-1,False,0,hamilton_32,True,0.05
1970,-1,False,0,hamilton_32,True,0.05
1973,-1,False,0,hamilton_32,True,0.05
1989,-1,False,0,hamilton_32,True,0.05
1980,-1,False,0,hamilton_32,True,0.05
1999,-1,False,1,hamilton_32,True,0.05
1988,-1,False,1,hamilton_32,True,0.05
1978,-1,False,1,hamilton_32,True,0.05
1993,-1,False,1,hamilton_32,True,0.05
1992,-1,False,1,hamilton_32,True,0.05
1991,-1,False,1,hamilton_32,True,0.05
2002,-1,False,1,hamilton_32,True,0.05
1990,-1,False,2,hamilton_32,True,0.05
1984,-1,False,2,hamilton_32,True,0.05
1997,-1,False,3,hamilton_32,True,0.05
1961,-1,False,3,hamilton_32,True,0.05
1985,-1,False,3,hamilton_32,True,0.05
1983,-1,False,3,hamilton_32,True,0.05
1968,-1,False,3,hamilton_32,True,0.05
1963,-1,False,3,hamilton_32,True,0.05
2003,-1,False,3,hamilton_32,True,0.05
1982,-1,False,4,hamilton_32,True,0.05
1995,-1,False,4,hamilton_32,True,0.05
1974,-1,False,4,hamilton_32,True,0.05
1998,-1,False,4,hamilton_32,True,0.05
1966,-1,False,4,hamilton_32,True,0.05
1987,-1,False,4,hamilton_32,True,0.05
2291,-1,False,0,acute_15,True,0.05
2337,-1,False,0,acute_15,True,0.05
2361,-1,False,0,acute_15,True,0.05
2334,-1,False,0,acute_15,True,0.05
2328,-1,False,0,acute_15,True,0.05
2339,-1,False,0,acute_15,True,0.05
2353,-1,False,0,acute_15,True,0.05
2344,-1,False,0,acute_15,True,0.05
2305,-1,False,0,acute_15,True,0.05
2298,-1,False,0,acute_15,True,0.05
2360,-1,False,0,acute_15,True,0.05
2293,-1,False,0,acute_15,True,0.05
2306,-1,False,0,acute_15,True,0.05
2354,-1,False,1,acute_15,True,0.05
2350,-1,False,1,acute_15,True,0.05
2359,-1,False,1,acute_15,True,0.05
2348,-1,False,1,acute_15,True,0.05
2347,-1,False,1,acute_15,True,0.05
2352,-1,False,1,acute_15,True,0.05
2335,-1,False,1,acute_15,True,0.05
2329,-1,False,1,acute_15,True,0.05
2324,-1,False,1,acute_15,True,0.05
2316,-1,False,1,acute_15,True,0.05
2301,-1,False,1,acute_15,True,0.05
2299,-1,False,1,acute_15,True,0.05
2340,-1,False,1,acute_15,True,0.05
2338,-1,False,2,acute_15,True,0.05
2309,-1,False,2,acute_15,True,0.05
2296,-1,False,2,acute_15,True,0.05
2362,-1,False,2,acute_15,True,0.05
2406,-1,False,0,acute_16,True,0.05
2407,-1,False,0,acute_16,True,0.05
2408,-1,False,0,acute_16,True,0.05
2410,-1,False,0,acute_16,True,0.05
2411,-1,False,0,acute_16,True,0.05
2412,-1,False,0,acute_16,True,0.05
2413,-1,False,0,acute_16,True,0.05
2414,-1,False,0,acute_16,True,0.05
2415,-1,False,0,acute_16,True,0.05
2418,-1,False,0,acute_16,True,0.05
2420,-1,False,0,acute_16,True,0.05
2425,-1,False,0,acute_16,True,0.05
2428,-1,False,0,acute_16,True,0.05
2429,-1,False,0,acute_16,True,0.05
2422,-1,False,1,acute_16,True,0.05
2424,-1,False,1,acute_16,True,0.05
2437,-1,False,0,acute_01,True,0.05
2440,-1,False,0,acute_01,True,0.05
2453,-1,False,0,acute_01,True,0.05
2450,-1,False,1,acute_01,True,0.05
2434,-1,False,1,acute_01,True,0.05
2435,-1,False,1,acute_01,True,0.05
2436,-1,False,1,acute_01,True,0.05
2458,-1,False,1,acute_01,True,0.05
2448,-1,False,1,acute_01,True,0.05
2459,-1,False,1,acute_01,True,0.05
2455,-1,False,2,acute_01,True,0.05
2454,-1,False,2,acute_01,True,0.05
2460,-1,False,2,acute_01,True,0.05
2451,-1,False,2,acute_01,True,0.05
2447,-1,False,2,acute_01,True,0.05
2445,-1,False,2,acute_01,True,0.05
2457,-1,False,3,acute_01,True,0.05
2452,-1,False,3,acute_01,True,0.05
2431,-1,False,3,acute_01,True,0.05
2503,-1,False,0,acute_14,True,0.05
2493,-1,False,0,acute_14,True,0.05
2487,-1,False,0,acute_14,True,0.05
2476,-1,False,0,acute_14,True,0.05
2494,-1,False,1,acute_14,True,0.05
2481,-1,False,1,acute_14,True,0.05
2461,-1,False,1,acute_14,True,0.05
2472,-1,False,1,acute_14,True,0.05
2469,-1,False,1,acute_14,True,0.05
2464,-1,False,1,acute_14,True,0.05
2478,-1,False,2,acute_14,True,0.05
2496,-1,False,2,acute_14,True,0.05
2489,-1,False,2,acute_14,True,0.05
2480,-1,False,2,acute_14,True,0.05
2482,-1,False,3,acute_14,True,0.05
2485,-1,False,3,acute_14,True,0.05
2465,-1,False,3,acute_14,True,0.05
2463,-1,False,3,acute_14,True,0.05
2475,-1,False,3,acute_14,True,0.05
2562,-1,False,0,acute_12,True,0.05
2585,-1,False,0,acute_12,True,0.05
2573,-1,False,0,acute_12,True,0.05
2571,-1,False,0,acute_12,True,0.05
2589,-1,False,0,acute_12,True,0.05
2558,-1,False,0,acute_12,True,0.05
2555,-1,False,0,acute_12,True,0.05
2551,-1,False,0,acute_12,True,0.05
2548,-1,False,0,acute_12,True,0.05
2542,-1,False,0,acute_12,True,0.05
2590,-1,False,0,acute_12,True,0.05
2525,-1,False,0,acute_12,True,0.05
2527,-1,False,1,acute_12,True,0.05
2524,-1,False,1,acute_12,True,0.05
2567,-1,False,1,acute_12,True,0.05
2523,-1,False,2,acute_12,True,0.05
2575,-1,False,2,acute_12,True,0.05
2531,-1,False,2,acute_12,True,0.05
2529,-1,False,2,acute_12,True,0.05
2560,-1,False,2,acute_12,True,0.05
2588,-1,False,2,acute_12,True,0.05
2578,-1,False,2,acute_12,True,0.05
2587,-1,False,3,acute_12,True,0.05
2533,-1,False,3,acute_12,True,0.05
2574,-1,False,4,acute_12,True,0.05
2522,-1,False,4,acute_12,True,0.05
2570,-1,False,5,acute_12,True,0.05
2564,-1,False,5,acute_12,True,0.05
2559,-1,False,5,acute_12,True,0.05
2528,-1,False,5,acute_12,True,0.05
2546,-1,False,5,acute_12,True,0.05
2577,-1,False,5,acute_12,True,0.05
2569,-1,False,5,acute_12,True,0.05
2586,-1,False,6,acute_12,True,0.05
2544,-1,False,6,acute_12,True,0.05
2563,-1,False,6,acute_12,True,0.05
2526,-1,False,6,acute_12,True,0.05
2566,-1,False,6,acute_12,True,0.05
2568,-1,False,6,acute_12,True,0.05
2620,-1,False,0,acute_11,True,0.05
2601,-1,False,0,acute_11,True,0.05
2619,-1,False,0,acute_11,True,0.05
2618,-1,False,0,acute_11,True,0.05
2624,-1,False,0,acute_11,True,0.05
2625,-1,False,1,acute_11,True,0.05
2623,-1,False,1,acute_11,True,0.05
2594,-1,False,1,acute_11,True,0.05
2621,-1,False,1,acute_11,True,0.05
2603,-1,False,1,acute_11,True,0.05
2604,-1,False,1,acute_11,True,0.05
2608,-1,False,1,acute_11,True,0.05
2627,-1,False,1,acute_11,True,0.05
2622,-1,False,2,acute_11,True,0.05
2616,-1,False,2,acute_11,True,0.05
2609,-1,False,2,acute_11,True,0.05
2607,-1,False,2,acute_11,True,0.05
2595,-1,False,2,acute_11,True,0.05
2610,-1,False,2,acute_11,True,0.05
2630,-1,False,3,acute_11,True,0.05
2613,-1,False,3,acute_11,True,0.05
2617,-1,False,3,acute_11,True,0.05
2606,-1,False,3,acute_11,True,0.05
2596,-1,False,3,acute_11,True,0.05
2593,-1,False,3,acute_11,True,0.05
2634,-1,False,3,acute_11,True,0.05
2628,-1,False,4,acute_11,True,0.05
2629,-1,False,4,acute_11,True,0.05
2592,-1,False,4,acute_11,True,0.05
2611,-1,False,4,acute_11,True,0.05
2605,-1,False,4,acute_11,True,0.05
2598,-1,False,4,acute_11,True,0.05
2626,-1,False,4,acute_11,True,0.05
2612,-1,False,4,acute_11,True,0.05
4,-1,False,0,ESHOCK_03_LOC1,True,0.1
5,-1,False,0,ESHOCK_03_LOC1,True,0.1
6,-1,False,0,ESHOCK_03_LOC1,True,0.1
8,-1,False,0,ESHOCK_03_LOC1,True,0.1
1,-1,False,1,ESHOCK_03_LOC1,True,0.1
39,-1,False,0,ESHOCK_04_LOC1,True,0.1
27,-1,False,0,ESHOCK_04_LOC1,True,0.1
37,-1,False,0,ESHOCK_04_LOC1,True,0.1
34,-1,False,0,ESHOCK_04_LOC1,True,0.1
9,-1,False,1,ESHOCK_04_LOC1,True,0.1
44,-1,False,1,ESHOCK_04_LOC1,True,0.1
40,-1,False,1,ESHOCK_04_LOC1,True,0.1
38,-1,False,1,ESHOCK_04_LOC1,True,0.1
46,-1,False,1,ESHOCK_04_LOC1,True,0.1
35,-1,False,1,ESHOCK_04_LOC1,True,0.1
47,-1,False,1,ESHOCK_04_LOC1,True,0.1
32,-1,False,1,ESHOCK_04_LOC1,True,0.1
31,-1,False,1,ESHOCK_04_LOC1,True,0.1
22,-1,False,1,ESHOCK_04_LOC1,True,0.1
17,-1,False,1,ESHOCK_04_LOC1,True,0.1
12,-1,False,1,ESHOCK_04_LOC1,True,0.1
18,-1,False,2,ESHOCK_04_LOC1,True,0.1
41,-1,False,2,ESHOCK_04_LOC1,True,0.1
42,-1,False,2,ESHOCK_04_LOC1,True,0.1
43,-1,False,2,ESHOCK_04_LOC1,True,0.1
45,-1,False,2,ESHOCK_04_LOC1,True,0.1
33,-1,False,2,ESHOCK_04_LOC1,True,0.1
36,-1,False,2,ESHOCK_04_LOC1,True,0.1
49,-1,False,0,ESHOCK_06_LOC1,True,0.1
50,-1,False,0,ESHOCK_06_LOC1,True,0.1
74,-1,False,0,ESHOCK_06_LOC1,True,0.1
57,-1,False,0,ESHOCK_06_LOC1,True,0.1
58,-1,False,0,ESHOCK_06_LOC1,True,0.1
64,-1,False,0,ESHOCK_06_LOC1,True,0.1
48,-1,False,1,ESHOCK_06_LOC1,True,0.1
75,-1,False,1,ESHOCK_06_LOC1,True,0.1
71,-1,False,1,ESHOCK_06_LOC1,True,0.1
62,-1,False,1,ESHOCK_06_LOC1,True,0.1
73,-1,False,2,ESHOCK_06_LOC1,True,0.1
70,-1,False,2,ESHOCK_06_LOC1,True,0.1
69,-1,False,2,ESHOCK_06_LOC1,True,0.1
60,-1,False,2,ESHOCK_06_LOC1,True,0.1
76,-1,False,2,ESHOCK_06_LOC1,True,0.1
59,-1,False,2,ESHOCK_06_LOC1,True,0.1
55,-1,False,2,ESHOCK_06_LOC1,True,0.1
54,-1,False,2,ESHOCK_06_LOC1,True,0.1
63,-1,False,2,ESHOCK_06_LOC1,True,0.1
52,-1,False,3,ESHOCK_06_LOC1,True,0.1
51,-1,False,3,ESHOCK_06_LOC1,True,0.1
77,-1,False,3,ESHOCK_06_LOC1,True,0.1
82,-1,False,0,ESHOCK_07_LOC1,True,0.1
90,-1,False,0,ESHOCK_07_LOC1,True,0.1
91,-1,False,0,ESHOCK_07_LOC1,True,0.1
88,-1,False,1,ESHOCK_07_LOC1,True,0.1
94,-1,False,1,ESHOCK_07_LOC1,True,0.1
81,-1,False,2,ESHOCK_07_LOC1,True,0.1
85,-1,False,2,ESHOCK_07_LOC1,True,0.1
92,-1,False,3,ESHOCK_07_LOC1,True,0.1
95,-1,False,3,ESHOCK_07_LOC1,True,0.1
84,-1,False,4,ESHOCK_07_LOC1,True,0.1
86,-1,False,4,ESHOCK_07_LOC1,True,0.1
89,-1,False,4,ESHOCK_07_LOC1,True,0.1
93,-1,False,4,ESHOCK_07_LOC1,True,0.1
111,-1,False,0,ESHOCK_08_LOC1,True,0.1
126,-1,False,0,ESHOCK_08_LOC1,True,0.1
125,-1,False,0,ESHOCK_08_LOC1,True,0.1
123,-1,False,0,ESHOCK_08_LOC1,True,0.1
121,-1,False,0,ESHOCK_08_LOC1,True,0.1
116,-1,False,0,ESHOCK_08_LOC1,True,0.1
113,-1,False,0,ESHOCK_08_LOC1,True,0.1
106,-1,False,0,ESHOCK_08_LOC1,True,0.1
128,-1,False,0,ESHOCK_08_LOC1,True,0.1
100,-1,False,0,ESHOCK_08_LOC1,True,0.1
101,-1,False,0,ESHOCK_08_LOC1,True,0.1
104,-1,False,1,ESHOCK_08_LOC1,True,0.1
98,-1,False,1,ESHOCK_08_LOC1,True,0.1
99,-1,False,1,ESHOCK_08_LOC1,True,0.1
118,-1,False,1,ESHOCK_08_LOC1,True,0.1
105,-1,False,1,ESHOCK_08_LOC1,True,0.1
102,-1,False,1,ESHOCK_08_LOC1,True,0.1
97,-1,False,1,ESHOCK_08_LOC1,True,0.1
110,-1,False,1,ESHOCK_08_LOC1,True,0.1
109,-1,False,1,ESHOCK_08_LOC1,True,0.1
108,-1,False,1,ESHOCK_08_LOC1,True,0.1
107,-1,False,1,ESHOCK_08_LOC1,True,0.1
115,-1,False,1,ESHOCK_08_LOC1,True,0.1
127,-1,False,2,ESHOCK_08_LOC1,True,0.1
122,-1,False,2,ESHOCK_08_LOC1,True,0.1
124,-1,False,2,ESHOCK_08_LOC1,True,0.1
117,-1,False,2,ESHOCK_08_LOC1,True,0.1
114,-1,False,3,ESHOCK_08_LOC1,True,0.1
103,-1,False,3,ESHOCK_08_LOC1,True,0.1
120,-1,False,3,ESHOCK_08_LOC1,True,0.1
132,-1,False,0,ESHOCK_09_LOC1,True,0.1
161,-1,False,0,ESHOCK_09_LOC1,True,0.1
154,-1,False,0,ESHOCK_09_LOC1,True,0.1
153,-1,False,0,ESHOCK_09_LOC1,True,0.1
152,-1,False,0,ESHOCK_09_LOC1,True,0.1
164,-1,False,0,ESHOCK_09_LOC1,True,0.1
159,-1,False,0,ESHOCK_09_LOC1,True,0.1
157,-1,False,0,ESHOCK_09_LOC1,True,0.1
140,-1,False,0,ESHOCK_09_LOC1,True,0.1
136,-1,False,0,ESHOCK_09_LOC1,True,0.1
176,-1,False,0,ESHOCK_09_LOC1,True,0.1
167,-1,False,1,ESHOCK_09_LOC1,True,0.1
177,-1,False,1,ESHOCK_09_LOC1,True,0.1
163,-1,False,1,ESHOCK_09_LOC1,True,0.1
162,-1,False,1,ESHOCK_09_LOC1,True,0.1
179,-1,False,1,ESHOCK_09_LOC1,True,0.1
180,-1,False,1,ESHOCK_09_LOC1,True,0.1
181,-1,False,1,ESHOCK_09_LOC1,True,0.1
166,-1,False,1,ESHOCK_09_LOC1,True,0.1
156,-1,False,1,ESHOCK_09_LOC1,True,0.1
184,-1,False,1,ESHOCK_09_LOC1,True,0.1
155,-1,False,1,ESHOCK_09_LOC1,True,0.1
151,-1,False,1,ESHOCK_09_LOC1,True,0.1
147,-1,False,1,ESHOCK_09_LOC1,True,0.1
146,-1,False,1,ESHOCK_09_LOC1,True,0.1
145,-1,False,1,ESHOCK_09_LOC1,True,0.1
144,-1,False,1,ESHOCK_09_LOC1,True,0.1
142,-1,False,1,ESHOCK_09_LOC1,True,0.1
139,-1,False,1,ESHOCK_09_LOC1,True,0.1
138,-1,False,1,ESHOCK_09_LOC1,True,0.1
135,-1,False,1,ESHOCK_09_LOC1,True,0.1
158,-1,False,1,ESHOCK_09_LOC1,True,0.1
178,-1,False,2,ESHOCK_09_LOC1,True,0.1
